playlist,title,publishedAt,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,duration
Смешарики 2D. Все любимые серии подряд,"Добро,зло и девочки - Смешарики 2D | Мультфильмы для детей",2011-06-30T08:34:11Z,5132056,11707,1866,0,15,390
Смешарики 2D. Все любимые серии подряд,Комментатор - Смешарики 2D | Мультфильмы для детей,2011-06-30T08:30:43Z,2725215,6213,760,0,18,391
Смешарики 2D. Все любимые серии подряд,Наш олимпийский чемпион - Смешарики 2D | Мультфильмы для детей,2011-06-29T13:55:11Z,3157402,5058,696,0,18,391
Смешарики 2D. Все любимые серии подряд,Марафонец - Смешарики 2D | Мультфильмы для детей,2011-06-29T13:41:09Z,3141475,5658,814,0,28,390
Смешарики 2D. Все любимые серии подряд,Игра - Смешарики 2D | Мультфильмы для детей,2011-06-29T13:27:37Z,5434866,17201,1871,0,41,391
Смешарики 2D. Все любимые серии подряд,Забыть все - Смешарики 2D | Мультфильмы для детей,2011-06-29T13:26:04Z,3889825,8444,1105,0,12,391
Смешарики 2D. Все любимые серии подряд,Красный день календаря - Смешарики 2D | Мультфильмы для детей,2011-06-29T12:52:13Z,3266639,6021,949,0,27,390
Смешарики 2D. Все любимые серии подряд,Без никого - Смешарики 2D | Мультфильмы для детей,2011-06-29T12:42:05Z,5374421,16364,3311,0,79,390
Смешарики 2D. Все любимые серии подряд,Колыбельная для Ежика - Смешарики 2D | Мультфильмы для детей,2011-06-29T10:44:21Z,2626208,4843,511,0,26,391
Смешарики 2D. Все любимые серии подряд,1 апреля - Смешарики 2D | Мультфильмы для детей,2011-06-29T10:25:55Z,3882028,7153,890,0,18,390
Смешарики 2D. Подборка всех ТОП серий,Смешарики 2D лучшее - Все серии подряд. 6 сезон | Мультфильмы для детей и взрослых,2015-04-04T07:00:00Z,10676710,17156,3127,0,5,4169
Смешарики 2D. Подборка всех ТОП серий,Азбука здоровья. Все серии подряд - Смешарики 2D | Познавательные мультфильмы,2015-02-04T15:00:03Z,32451345,48004,12605,0,0,3646
Смешарики 2D. Подборка всех ТОП серий,Смешарики 2D лучшее - Все серии подряд. 5 сезон | Мультфильмы для детей и взрослых,2015-03-27T13:00:01Z,14856196,21691,4502,0,0,3776
Смешарики 2D. Подборка всех ТОП серий,Смешарики 2D лучшее - Все серии подряд. 3 сезон | Мультфильмы для детей и взрослых,2015-03-20T13:00:01Z,15633819,24693,4981,0,0,3776
Смешарики 2D. Подборка всех ТОП серий,Смешарики 2D лучшее - Все серии подряд. 2 сезон | Мультфильмы для детей и взрослых,2015-03-14T07:00:00Z,12063337,25719,5245,0,17,3777
Смешарики 2D. Подборка всех ТОП серий,Смешарики 2D лучшее - Все серии подряд. 1 сезон | Мультфильмы для детей и взрослых,2015-02-27T07:00:02Z,27756145,41111,10685,0,0,3777
Смешарики 2D. Подборка всех ТОП серий,Смешарики 2D лучшее - Все серии подряд. 1 сезон,2015-03-13T13:30:00Z,9404943,16581,3987,0,96,3777
Смешарики 2D. Подборка всех ТОП серий,Смешарики 2D лучшее - Все серии подряд. 4 сезон | Мультфильмы для детей и взрослых,2015-03-21T07:00:01Z,10854653,19628,3755,0,31,3776
Смешарики 2D. Подборка всех ТОП серий,Азбука безопасности - Смешарики 2D. Все серии подряд | Познавательные мультфильмы,2015-02-11T12:19:56Z,11893373,15103,4697,0,3,3263
Лучшие серии про любимых героев мультфильма,День рождения Биби! Сборник серий | Смешарики 2D,2020-06-19T10:30:10Z,765150,6222,1192,0,0,1840
Лучшие серии про любимых героев мультфильма,Сборник про Бараша|Смешарики 2D,2017-10-18T13:01:57Z,1908461,7256,823,0,36,2957
Лучшие серии про любимых героев мультфильма,Смешарики 2D | Копатыч ! Сборник лучших серий! - ТОП-10 серий про Копатыча,2019-03-18T10:30:01Z,2706237,10191,2284,0,0,4390
Лучшие серии про любимых героев мультфильма,День рождения Лосяша! Сборник серий | Смешарики 2D,2020-05-22T09:00:11Z,1521041,19802,1589,0,0,4741
Лучшие серии про любимых героев мультфильма,День рождения Бараша! Сборник серий | Смешарики 2D,2020-04-29T09:00:12Z,1484101,9169,1252,0,0,4395
Лучшие серии про любимых героев мультфильма,День рождения Кроша! Сборник серий | Смешарики 2D,2019-12-27T08:30:13Z,3830255,24923,3523,0,0,5101
Лучшие серии про любимых героев мультфильма,День рождения Совуньи! Сборник серий | Смешарики 2D,2019-09-20T08:30:13Z,1270641,6181,1110,0,0,4025
Лучшие серии про любимых героев мультфильма,День рождения Пина! Сборник серий | Смешарики 2D,2019-08-09T08:28:16Z,541138,4133,598,0,0,1906
Лучшие серии про любимых героев мультфильма,Смешарики 2D | Лосяш ! Сборник лучших серий! - ТОП-10 серий про Лосяша,2019-03-04T11:00:03Z,2909137,12709,2086,0,0,5115
Лучшие серии про любимых героев мультфильма,Нюша. Сборник 1 - Смешарики 2D. Все серии подряд,2014-07-25T13:33:24Z,5470510,undefined,undefined,0,5,1868
Лучшие серии про любимых героев мультфильма,Смешарики 2D | Бараш ! Сборник лучших серий! - ТОП-10 серий про Бараша,2019-02-11T09:45:00Z,1641502,7911,1242,0,0,3675
Лучшие серии про любимых героев мультфильма,Совунья - Смешарики 2D. Все серии подряд,2014-08-11T06:00:00Z,6237293,undefined,undefined,0,12,1877
Лучшие серии про любимых героев мультфильма,День рождения Нюши! Сборник серий | Смешарики 2D,2019-07-12T08:30:00Z,680124,4053,1059,0,0,2804
Лучшие серии про любимых героев мультфильма,Сборник про Кроша|Смешарики 2D,2017-10-16T12:59:03Z,1917099,8496,958,0,152,3272
Лучшие серии про любимых героев мультфильма,Смешарики 2D | Пин ! Сборник лучших серий! - ТОП-10 серий про Пина,2019-02-25T08:30:00Z,501972,2451,369,0,0,4386
Лучшие серии про любимых героев мультфильма,Карыч - Смешарики 2D. Все серии подряд,2014-11-20T16:16:47Z,3788139,8730,1291,0,12,1875
Лучшие серии про любимых героев мультфильма,Смешарики 2D | Крош ! Сборник лучших серий! - ТОП-10 серий про Кроша,2019-01-21T10:15:01Z,1815922,7465,1666,0,0,3661
Лучшие серии про любимых героев мультфильма,Метатыква - Смешарики. Пинкод,2020-06-26T11:00:21Z,305730,2247,553,0,13,780
Лучшие серии про любимых героев мультфильма,Смешарики 2D | Нюша ! Сборник лучших серий! - ТОП-10 серий про Нюшу,2019-03-25T10:30:01Z,6813499,21410,6053,0,0,5116
Лучшие серии про любимых героев мультфильма,Смешарики 2D | Совунья ! Сборник лучших серий! - ТОП-10 серий про Совунью,2019-03-11T10:30:02Z,2729127,14310,2320,0,0,4771
Лучшие серии про любимых героев мультфильма,Сборник про Ёжика|Смешарики 2D,2017-10-22T14:02:09Z,1156881,4682,649,0,4,3304
Лучшие серии про любимых героев мультфильма,Смешарики 2D | Ёжик ! Сборник лучших серий! - ТОП-10 серий про Ёжика,2019-01-28T08:30:00Z,1961039,9837,1486,0,0,4395
Лучшие серии про любимых героев мультфильма,Смешарики 2D | Карыч ! Сборник лучших серий! - ТОП-10 серий про Кар-Карыча,2019-02-18T08:30:00Z,1748631,9762,1364,0,0,4400
Лучшие серии про любимых героев мультфильма,Нюша. Сборник 2 - Смешарики 2D. Все серии подряд,2015-06-10T12:30:00Z,2433914,5094,950,0,7,1929
Лучшие серии про любимых героев мультфильма,Нюша. Сборник 3 - Смешарики 2D. Все серии подряд,2015-06-13T06:00:01Z,2341802,4845,935,0,24,1929
Лучшие серии про любимых героев мультфильма,Бараш - Смешарики 2D. Все серии подряд,2014-09-09T06:00:01Z,3892198,7408,1225,0,44,1872
Лучшие серии про любимых героев мультфильма,Пин - Смешарики 2D. Все серии подряд,2014-09-05T06:00:00Z,7131927,10674,1922,0,61,1873
Лучшие серии про любимых героев мультфильма,Копатыч - Смешарики 2D. Все серии подряд,2014-09-03T06:00:00Z,5366251,9516,1646,0,12,1953
Лучшие серии про любимых героев мультфильма,Крош - Смешарики 2D. Все серии подряд,2014-08-13T05:21:38Z,13987621,undefined,undefined,0,29,1880
Лучшие серии про любимых героев мультфильма,Лосяш - Смешарики 2D. Все серии подряд,2014-08-15T07:46:03Z,4343431,undefined,undefined,0,31,1872
Лучшие серии про любимых героев мультфильма,Ёжик - Смешарики 2D. Все серии подряд.,2014-07-31T10:47:09Z,7385581,undefined,undefined,0,13,1874
Лучшие серии про любимых героев мультфильма,День рождения Копатыча! Сборник серий | Смешарики 2D,2019-10-08T09:30:12Z,3139399,25811,3371,0,0,3651
Лучшие серии про любимых героев мультфильма,Очень большая штука - Смешарики. Пинкод,2020-07-20T11:00:33Z,51623,563,39,0,0,780
Вам понравятся мультфильмы,Лучшие серии к 8 марта!🌷 | Смешарики 2D. Сборник,2021-03-04T12:00:12Z,347845,3543,339,0,0,4013
Вам понравятся мультфильмы,Невероятные изобретения Пина. Лучшее! - Сборник | Смешарики 2D. Обучающие мультфильмы,2021-02-26T11:00:14Z,166390,919,202,0,0,3279
Вам понравятся мультфильмы,Тима и Тома - Три поросёнка 🐽🐷 || 20 серия 2 сезон - ПРЕМЬЕРА,2021-02-26T12:00:15Z,87710,398,228,0,0,309
